Customer ID,Recency,Frequency,Monetary,AvgOrderValue,TotalQuantity,ProductDiversity,CustomerLifetimeDays,PurchaseFrequencyRate,AvgQuantityPerOrder,Cluster,Churn
13252.0,394,2,399.3,199.65,134,19,231,0.008620689655172414,67.0,2,1
13253.0,157,4,2951.11,737.7775,3015,73,546,0.007312614259597806,753.75,1,0
13254.0,376,1,51.410000000000004,51.410000000000004,43,4,0,1.0,43.0,2,1
13255.0,9,3,678.76,226.25333333333333,407,26,502,0.005964214711729622,135.66666666666666,0,0
13256.0,14,1,0.0,0.0,12540,1,0,1.0,12540.0,0,0
13257.0,436,1,149.75,149.75,33,7,0,1.0,33.0,2,1
13258.0,12,5,1009.43,201.886,446,29,388,0.012853470437017995,89.2,0,0
13259.0,62,9,1402.54,155.83777777777777,503,234,637,0.014106583072100314,55.888888888888886,1,0
13260.0,61,1,557.62,557.62,142,8,0,1.0,142.0,0,0
13261.0,269,2,944.1,472.05,210,8,17,0.1111111111111111,105.0,0,0
13262.0,263,3,573.45,191.15,247,48,337,0.008875739644970414,82.33333333333333,0,0
13264.0,443,1,722.5600000000001,722.5600000000001,375,38,0,1.0,375.0,2,0
13265.0,53,5,2092.66,418.532,1740,66,220,0.02262443438914027,348.0,0,0
13268.0,18,11,3174.75,288.6136363636364,3624,257,249,0.044,329.45454545454544,1,0
13270.0,366,1,590.0,590.0,200,1,0,1.0,200.0,2,0
13271.0,37,1,211.49,211.49,240,79,0,1.0,240.0,0,0
13272.0,31,2,276.56,138.28,96,15,58,0.03389830508474576,48.0,0,0
13273.0,113,1,138.98,138.98,153,16,0,1.0,153.0,0,0
13274.0,409,1,360.85,360.85,199,19,0,1.0,199.0,2,1
13275.0,384,2,238.86,119.43,138,48,248,0.008032128514056224,69.0,2,1
13276.0,64,5,1891.91,378.382,840,209,578,0.008635578583765112,168.0,0,0
13277.0,16,7,523.3,74.75714285714285,382,10,524,0.013333333333333334,54.57142857142857,0,0
13278.0,41,4,1435.85,358.9625,1358,80,569,0.007017543859649123,339.5,0,0
13279.0,78,1,137.75,137.75,73,9,0,1.0,73.0,0,0
13280.0,122,7,2293.33,327.61857142857144,1489,159,522,0.01338432122370937,212.71428571428572,1,0
13281.0,439,1,350.85,350.85,201,22,0,1.0,201.0,2,1
13282.0,18,4,1313.19,328.2975,410,42,388,0.010282776349614395,102.5,0,0
13283.0,60,4,373.36,93.34,204,19,580,0.0068846815834767644,51.0,0,0
13284.0,331,1,201.19,201.19,91,13,0,1.0,91.0,2,1
13285.0,23,6,3364.59,560.765,2457,182,600,0.009983361064891847,409.5,1,0
13286.0,600,1,734.91,734.91,274,46,0,1.0,274.0,2,0
13287.0,603,3,781.59,260.53000000000003,429,46,101,0.029411764705882353,143.0,2,0
13288.0,443,5,927.61,185.522,379,7,223,0.022321428571428572,75.8,2,0
13289.0,724,1,307.95,307.95,119,16,0,1.0,119.0,2,1
13290.0,438,1,208.63,208.63,1,1,0,1.0,1.0,2,1
13291.0,156,11,3270.79,297.3445454545454,1600,155,510,0.021526418786692758,145.45454545454547,1,0
13292.0,39,5,994.51,198.902,530,55,487,0.010245901639344262,106.0,0,0
13293.0,392,6,1192.94,198.82333333333335,555,51,276,0.021660649819494584,92.5,2,0
13294.0,190,3,1689.53,563.1766666666666,996,93,456,0.006564551422319475,332.0,0,0
13295.0,360,4,1101.97,275.4925,733,56,217,0.01834862385321101,183.25,2,0
13296.0,137,6,792.51,132.085,653,50,439,0.013636363636363636,108.83333333333333,0,0
13297.0,8,7,4368.62,624.0885714285714,2694,108,534,0.013084112149532711,384.85714285714283,1,0
13298.0,1,1,360.0,360.0,96,2,0,1.0,96.0,0,0
13299.0,268,3,1218.7,406.23333333333335,416,56,260,0.011494252873563218,138.66666666666666,0,0
13300.0,169,3,1285.51,428.50333333333333,455,44,404,0.007407407407407408,151.66666666666666,0,0
13301.0,104,4,618.09,154.5225,345,75,188,0.021164021164021163,86.25,0,0
13302.0,155,2,159.2,79.6,12,3,371,0.005376344086021506,6.0,0,0
13303.0,400,1,61.72,61.72,26,4,0,1.0,26.0,2,1
13304.0,351,4,1217.99,304.4975,716,59,318,0.012539184952978056,179.0,2,0
13305.0,4,16,3616.41,226.025625,2228,153,635,0.025157232704402517,139.25,1,0
13306.0,430,1,53.65,53.65,74,4,0,1.0,74.0,2,1
13307.0,120,3,273.34,91.11333333333333,140,15,472,0.006342494714587738,46.666666666666664,0,0
13308.0,23,4,1670.3700000000001,417.59250000000003,1073,65,574,0.006956521739130435,268.25,0,0
13309.0,7,6,1706.3700000000001,284.39500000000004,1914,95,385,0.015544041450777202,319.0,0,0
13310.0,28,5,1541.2,308.24,816,80,374,0.013333333333333334,163.2,0,0
13311.0,4,2,598.57,299.285,305,25,145,0.0136986301369863,152.5,0,0
13312.0,451,1,124.75,124.75,41,5,0,1.0,41.0,2,1
13313.0,22,12,3445.32,287.11,2308,105,715,0.01675977653631285,192.33333333333334,1,0
13314.0,2,3,775.94,258.6466666666667,560,55,72,0.0410958904109589,186.66666666666666,0,0
13315.0,689,1,310.26,310.26,232,22,0,1.0,232.0,2,1
13318.0,1,3,640.76,213.58666666666667,304,14,36,0.08108108108108109,101.33333333333333,0,0
13320.0,78,6,2211.6,368.59999999999997,1509,98,400,0.014962593516209476,251.5,1,0
13321.0,72,2,567.36,283.68,372,10,14,0.13333333333333333,186.0,0,0
13322.0,17,1,199.48000000000002,199.48000000000002,117,25,0,1.0,117.0,0,0
13323.0,3,5,787.85,157.57,175,6,81,0.06097560975609756,35.0,0,0
13325.0,82,1,675.3,675.3,240,12,0,1.0,240.0,0,0
13326.0,432,1,281.76,281.76,140,13,0,1.0,140.0,2,1
13328.0,316,1,1308.48,1308.48,680,17,0,1.0,680.0,2,0
13329.0,32,8,4808.77,601.09625,3311,68,703,0.011363636363636364,413.875,1,0
13330.0,93,6,2796.1,466.01666666666665,1951,80,562,0.010657193605683837,325.1666666666667,1,0
13331.0,402,1,262.4,262.4,54,12,0,1.0,54.0,2,1
13332.0,14,1,350.9,350.9,179,21,0,1.0,179.0,0,0
13333.0,411,3,1015.74,338.58,685,54,247,0.012096774193548387,228.33333333333334,2,0
13336.0,77,1,795.12,795.12,559,51,0,1.0,559.0,0,0
13337.0,546,1,1575.26,1575.26,980,87,0,1.0,980.0,2,0
13338.0,158,4,2445.62,611.405,1151,113,545,0.007326007326007326,287.75,0,0
13339.0,201,1,860.12,860.12,326,54,0,1.0,326.0,0,0
13341.0,261,1,775.85,775.85,301,42,0,1.0,301.0,0,0
13343.0,178,1,353.43,353.43,135,19,0,1.0,135.0,0,0
13344.0,68,3,2511.69,837.23,952,115,209,0.014285714285714285,317.3333333333333,0,0
13345.0,288,1,389.5,389.5,141,20,0,1.0,141.0,2,1
13346.0,463,6,299.4,49.9,180,4,133,0.04477611940298507,30.0,2,0
13347.0,70,1,341.36,341.36,205,8,0,1.0,205.0,0,0
13348.0,64,1,233.76,233.76,136,14,0,1.0,136.0,0,0
13349.0,11,1,247.32,247.32,225,16,0,1.0,225.0,0,0
13350.0,16,2,979.12,489.56,287,36,63,0.03125,143.5,0,0
13351.0,66,1,373.94,373.94,117,16,0,1.0,117.0,0,0
13352.0,60,1,397.97999999999996,397.97999999999996,321,24,0,1.0,321.0,0,0
13354.0,71,1,743.53,743.53,604,51,0,1.0,604.0,0,0
13355.0,122,1,674.7,674.7,314,32,0,1.0,314.0,0,0
13356.0,80,1,768.24,768.24,325,42,0,1.0,325.0,0,0
13357.0,257,5,3805.5099999999998,761.102,2112,284,369,0.013513513513513514,422.4,1,0
13358.0,269,1,439.03,439.03,285,29,0,1.0,285.0,2,1
13359.0,64,2,1043.31,521.655,381,52,339,0.0058823529411764705,190.5,0,0
13360.0,432,4,1553.65,388.4125,942,58,269,0.014814814814814815,235.5,2,0
13361.0,472,2,1450.5,725.25,324,29,145,0.0136986301369863,162.0,2,0
13363.0,18,3,1723.86,574.62,1146,78,392,0.007633587786259542,382.0,0,0
13364.0,71,1,134.95999999999998,134.95999999999998,71,10,0,1.0,71.0,0,0
13365.0,34,2,2225.37,1112.685,1247,122,184,0.010810810810810811,623.5,0,0
13366.0,50,1,56.160000000000004,56.160000000000004,144,1,0,1.0,144.0,0,0
13367.0,432,1,510.20000000000005,510.20000000000005,253,20,0,1.0,253.0,2,0
13368.0,257,4,1121.5,280.375,606,45,166,0.023952095808383235,151.5,0,0
13369.0,366,1,308.28000000000003,308.28000000000003,149,14,0,1.0,149.0,2,1
13370.0,372,1,754.87,754.87,343,39,0,1.0,343.0,2,0
13371.0,505,2,2297.66,1148.83,1019,75,127,0.015625,509.5,2,0
13372.0,90,1,378.64,378.64,159,23,0,1.0,159.0,0,0
13374.0,415,2,422.8,211.4,135,17,34,0.05714285714285714,67.5,2,1
13375.0,89,2,1792.23,896.115,1124,62,356,0.0056022408963585435,562.0,0,0
13376.0,99,3,1019.76,339.92,493,45,135,0.022058823529411766,164.33333333333334,0,0
13377.0,397,2,1552.88,776.44,748,71,249,0.008,374.0,2,0
13379.0,26,3,572.56,190.85333333333332,601,85,110,0.02702702702702703,200.33333333333334,0,0
13380.0,433,1,62.4,62.4,48,3,0,1.0,48.0,2,1
13382.0,281,5,1387.58,277.51599999999996,863,74,451,0.011061946902654867,172.6,0,0
13383.0,544,1,305.28000000000003,305.28000000000003,288,1,0,1.0,288.0,2,1
13385.0,330,1,534.57,534.57,281,35,0,1.0,281.0,2,0
13386.0,414,2,835.46,417.73,514,24,22,0.08695652173913043,257.0,2,0
13387.0,417,1,186.94,186.94,123,71,0,1.0,123.0,2,1
13388.0,131,3,1185.65,395.2166666666667,701,68,472,0.006342494714587738,233.66666666666666,0,0
13389.0,11,3,797.96,265.9866666666667,429,50,221,0.013513513513513514,143.0,0,0
13390.0,75,1,544.08,544.08,224,13,0,1.0,224.0,0,0
13391.0,204,1,59.8,59.8,4,1,0,1.0,4.0,0,1
13392.0,677,1,91.14,91.14,82,8,0,1.0,82.0,2,1
13393.0,584,4,1131.45,282.8625,662,53,148,0.026845637583892617,165.5,2,0
13395.0,185,3,1180.23,393.41,1660,77,236,0.012658227848101266,553.3333333333334,0,0
13396.0,29,2,1360.99,680.495,600,42,290,0.006872852233676976,300.0,0,0
13397.0,73,10,3191.87,319.187,1336,68,616,0.01620745542949757,133.6,1,0
13398.0,192,2,670.34,335.17,341,37,256,0.007782101167315175,170.5,0,0
13399.0,464,3,275.4,91.8,120,10,54,0.05454545454545454,40.0,2,0
13400.0,583,1,310.83,310.83,284,23,0,1.0,284.0,2,1
13402.0,127,4,1226.8500000000001,306.71250000000003,917,55,437,0.0091324200913242,229.25,0,0
13403.0,18,3,229.5,76.5,114,9,705,0.00424929178470255,38.0,0,0
13404.0,1,2,252.49,126.245,111,11,211,0.009433962264150943,55.5,0,0
13405.0,74,6,1213.811,202.30183333333332,855,33,650,0.009216589861751152,142.5,0,0
13406.0,427,2,568.92,284.46,292,7,204,0.00975609756097561,146.0,2,0
13407.0,579,3,2244.7,748.2333333333332,1690,85,83,0.03571428571428571,563.3333333333334,2,0
13410.0,24,9,2201.96,244.66222222222223,1244,25,707,0.012711864406779662,138.22222222222223,1,0
13411.0,107,1,213.55,213.55,72,17,0,1.0,72.0,0,0
13412.0,620,1,487.34999999999997,487.34999999999997,176,33,0,1.0,176.0,2,1
13413.0,640,6,429.44,71.57333333333334,455,38,47,0.125,75.83333333333333,2,0
13414.0,134,6,2494.14,415.69,2702,48,469,0.01276595744680851,450.3333333333333,1,0
13415.0,473,4,784.17,196.0425,496,85,255,0.015625,124.0,2,0
13416.0,44,3,940.8000000000001,313.6,208,16,692,0.004329004329004329,69.33333333333333,0,0
13417.0,5,6,1669.49,278.24833333333333,532,57,664,0.009022556390977444,88.66666666666667,0,0
13419.0,64,1,221.06,221.06,275,16,0,1.0,275.0,0,0
13420.0,150,2,159.85,79.925,101,8,20,0.09523809523809523,50.5,0,0
13421.0,40,8,4058.75,507.34375,2351,174,622,0.012841091492776886,293.875,1,0
13422.0,64,1,2626.3,2626.3,1326,127,0,1.0,1326.0,0,0
13423.0,429,1,217.03,217.03,141,12,0,1.0,141.0,2,1
13424.0,450,1,572.77,572.77,529,40,0,1.0,529.0,2,0
13425.0,108,5,3390.4300000000003,678.086,2358,124,471,0.01059322033898305,471.6,1,0
13427.0,19,6,1006.53,167.755,880,35,702,0.008534850640113799,146.66666666666666,0,0
13428.0,10,3,478.54,159.51333333333335,356,122,504,0.005940594059405941,118.66666666666667,0,0
13429.0,11,4,1006.8,251.7,1390,55,64,0.06153846153846154,347.5,0,0
13430.0,19,2,679.45,339.725,751,48,67,0.029411764705882353,375.5,0,0
13431.0,67,8,3316.24,414.53,1570,113,592,0.013490725126475547,196.25,1,0
13432.0,571,2,439.1,219.55,217,98,40,0.04878048780487805,108.5,2,1
13433.0,501,4,658.3199999999999,164.57999999999998,190,22,195,0.02040816326530612,47.5,2,0
13434.0,74,5,1666.8600000000001,333.372,864,17,581,0.00859106529209622,172.8,0,0
13435.0,5,9,4447.33,494.1477777777778,2754,96,494,0.01818181818181818,306.0,1,0
13436.0,2,1,196.89,196.89,76,12,0,1.0,76.0,0,0
13437.0,14,7,3408.06,486.86571428571426,1283,143,175,0.03977272727272727,183.28571428571428,1,0
13438.0,547,1,46.5,46.5,10,1,0,1.0,10.0,2,1
13439.0,255,3,986.61,328.87,952,132,270,0.01107011070110701,317.3333333333333,0,0
13440.0,423,7,1295.25,185.03571428571428,573,49,28,0.2413793103448276,81.85714285714286,2,0
13441.0,92,2,720.9,360.45,520,33,339,0.0058823529411764705,260.0,0,0
13442.0,667,3,419.87,139.95666666666668,115,33,70,0.04225352112676056,38.333333333333336,2,0
13443.0,449,6,1273.16,212.19333333333336,805,176,228,0.026200873362445413,134.16666666666666,2,0
13444.0,374,2,619.08,309.54,331,51,131,0.015151515151515152,165.5,2,0
13445.0,626,1,241.89999999999998,241.89999999999998,198,7,0,1.0,198.0,2,1
13446.0,430,11,3881.89,352.8990909090909,2403,113,233,0.04700854700854701,218.45454545454547,1,0
13447.0,23,3,1129.14,376.38000000000005,584,55,12,0.23076923076923078,194.66666666666666,0,0
13449.0,24,1,291.88,291.88,222,19,0,1.0,222.0,0,0
13450.0,27,13,4120.04,316.92615384615385,4318,57,576,0.022530329289428077,332.15384615384613,1,0
13452.0,259,3,729.8,243.26666666666665,6,2,213,0.014018691588785047,2.0,0,0
13453.0,166,3,781.6899999999999,260.56333333333333,341,33,236,0.012658227848101266,113.66666666666667,0,0
13454.0,641,1,219.87,219.87,198,23,0,1.0,198.0,2,1
13455.0,25,6,2212.9900000000002,368.8316666666667,795,79,706,0.008486562942008486,132.5,1,0
13456.0,18,6,1766.72,294.4533333333333,765,43,189,0.031578947368421054,127.5,0,0
13457.0,689,2,148.22,74.11,96,9,48,0.04081632653061224,48.0,2,1
13459.0,625,2,1160.4099999999999,580.2049999999999,986,57,57,0.034482758620689655,493.0,2,0
13460.0,29,2,183.44,91.72,286,16,20,0.09523809523809523,143.0,0,0
13461.0,39,6,4160.0,693.3333333333334,3132,30,558,0.01073345259391771,522.0,1,0
13462.0,253,5,1153.85,230.76999999999998,697,64,473,0.010548523206751054,139.4,0,0
13464.0,58,6,3097.64,516.2733333333333,1440,128,559,0.010714285714285714,240.0,1,0
13465.0,446,2,931.12,465.56,584,34,139,0.014285714285714285,292.0,2,0
13466.0,184,5,1013.35,202.67000000000002,660,49,444,0.011235955056179775,132.0,0,0
13467.0,11,2,1071.91,535.955,580,89,25,0.07692307692307693,290.0,0,0
13469.0,653,1,82.4,82.4,52,6,0,1.0,52.0,2,1
13470.0,99,2,165.0,82.5,100,7,15,0.125,50.0,0,0
13471.0,1,4,2501.84,625.46,1583,214,46,0.0851063829787234,395.75,0,0
13472.0,464,2,592.24,296.12,310,24,91,0.021739130434782608,155.0,2,0
13473.0,61,8,2657.7599999999998,332.21999999999997,1000,65,663,0.012048192771084338,125.0,1,0
13474.0,236,3,646.59,215.53,318,116,258,0.011583011583011582,106.0,0,0
13475.0,191,4,1431.78,357.945,1012,64,107,0.037037037037037035,253.0,0,0
13476.0,179,5,2061.4700000000003,412.29400000000004,713,86,466,0.010706638115631691,142.6,0,0
13477.0,38,11,2819.17,256.28818181818184,2091,112,646,0.017001545595054096,190.0909090909091,1,0
13478.0,469,5,2215.78,443.15600000000006,1189,114,207,0.02403846153846154,237.8,2,0
13479.0,201,4,851.37,212.8425,716,45,276,0.01444043321299639,179.0,0,0
13480.0,417,2,627.82,313.91,362,40,262,0.0076045627376425855,181.0,2,0
13481.0,46,11,3830.84,348.2581818181818,2055,162,689,0.015942028985507246,186.8181818181818,1,0
13482.0,232,2,336.09,168.045,187,20,395,0.005050505050505051,93.5,0,1
13483.0,66,1,140.34,140.34,160,10,0,1.0,160.0,0,0
13484.0,241,3,790.72,263.5733333333333,224,38,398,0.007518796992481203,74.66666666666667,0,0
13485.0,233,11,3019.2200000000003,274.4745454545455,1798,131,503,0.021825396825396824,163.45454545454547,1,0
13486.0,78,3,1122.41,374.1366666666667,669,69,76,0.03896103896103896,223.0,0,0
13487.0,58,5,846.87,169.374,362,31,677,0.007374631268436578,72.4,0,0
13489.0,105,4,449.52,112.38,560,11,189,0.021052631578947368,140.0,0,0
13490.0,654,1,154.25,154.25,25,8,0,1.0,25.0,2,1
13491.0,52,27,4467.66,165.46888888888887,2349,144,681,0.039589442815249266,87.0,1,0
13492.0,136,3,1269.84,423.28,408,38,78,0.0379746835443038,136.0,0,0
13493.0,275,2,618.63,309.315,380,6,11,0.16666666666666666,190.0,0,0
13494.0,312,1,316.26000000000005,316.26000000000005,162,18,0,1.0,162.0,2,1
13495.0,8,10,4863.31,486.331,2465,59,724,0.013793103448275862,246.5,1,0
13496.0,11,2,653.33,326.665,341,28,349,0.005714285714285714,170.5,0,0
13497.0,283,6,1166.83,194.47166666666666,525,52,386,0.015503875968992248,87.5,0,0
13498.0,730,1,327.38,327.38,362,17,0,1.0,362.0,2,1
13499.0,18,5,1159.11,231.82199999999997,1365,31,252,0.019762845849802372,273.0,0,0
13500.0,23,4,1466.3,366.575,838,77,378,0.010554089709762533,209.5,0,0
13501.0,288,3,2885.11,961.7033333333334,1253,90,282,0.01060070671378092,417.6666666666667,1,0
13502.0,17,5,780.5,156.1,490,28,531,0.009398496240601503,98.0,0,0
13503.0,71,6,1859.24,309.87333333333333,1105,158,589,0.010169491525423728,184.16666666666666,0,0
13504.0,64,1,295.93,295.93,178,22,0,1.0,178.0,0,0
13505.0,73,4,4393.63,1098.4075,2486,182,159,0.025,621.5,1,0
13506.0,316,5,1338.08,267.616,942,55,144,0.034482758620689655,188.4,0,0
13507.0,3,4,2479.16,619.79,1597,146,142,0.027972027972027972,399.25,0,0
13508.0,244,2,287.05,143.525,180,27,399,0.005,90.0,0,1
13509.0,9,8,1114.72,139.34,1214,27,498,0.01603206412825651,151.75,0,0
13510.0,1,11,4558.29,414.39,3044,176,717,0.01532033426183844,276.72727272727275,1,0
13511.0,677,1,282.76,282.76,60,5,0,1.0,60.0,2,1
13512.0,261,4,713.39,178.3475,419,31,322,0.01238390092879257,104.75,0,0
13513.0,127,3,824.59,274.86333333333334,364,32,528,0.005671077504725898,121.33333333333333,0,0
13514.0,74,4,815.9000000000001,203.97500000000002,288,15,608,0.006568144499178982,72.0,0,0
13515.0,73,6,1265.82,210.97,819,64,571,0.01048951048951049,136.5,0,0
13516.0,21,4,1685.26,421.315,1114,55,396,0.010075566750629723,278.5,0,0
13517.0,60,3,2128.42,709.4733333333334,1369,125,120,0.024793388429752067,456.3333333333333,0,0
13518.0,86,1,627.16,627.16,382,36,0,1.0,382.0,0,0
13519.0,78,2,343.21,171.605,133,19,364,0.005479452054794521,66.5,0,0
13521.0,1,3,1071.73,357.24333333333334,718,313,8,0.3333333333333333,239.33333333333334,0,0
13522.0,30,1,125.80000000000001,125.80000000000001,44,5,0,1.0,44.0,0,0
13523.0,33,6,4534.57,755.7616666666667,1989,177,369,0.016216216216216217,331.5,1,0
13524.0,41,5,680.1800000000001,136.036,324,17,179,0.027777777777777776,64.8,0,0
13525.0,15,2,628.78,314.39,394,5,233,0.008547008547008548,197.0,0,0
13526.0,738,2,1182.0,591.0,1911,29,0,2.0,955.5,2,0
13527.0,34,12,4541.29,378.44083333333333,2736,266,653,0.01834862385321101,228.0,1,0
13529.0,79,2,307.76,153.88,74,15,125,0.015873015873015872,37.0,0,0
13530.0,634,1,402.97999999999996,402.97999999999996,272,18,0,1.0,272.0,2,1
13531.0,205,6,1433.07,238.845,497,44,531,0.011278195488721804,82.83333333333333,0,0
13532.0,34,1,210.31,210.31,129,66,0,1.0,129.0,0,0
13533.0,183,3,269.09,89.69666666666666,202,61,84,0.03529411764705882,67.33333333333333,0,0
13535.0,403,1,89.5,89.5,10,1,0,1.0,10.0,2,1
13536.0,1,7,3444.39,492.05571428571426,2126,91,74,0.09333333333333334,303.7142857142857,1,0
13537.0,426,2,717.85,358.925,337,38,26,0.07407407407407407,168.5,2,0
13538.0,43,12,3103.13,258.5941666666667,959,105,632,0.018957345971563982,79.91666666666667,1,0
13539.0,86,7,1569.3600000000001,224.19428571428574,710,69,504,0.013861386138613862,101.42857142857143,0,0
13540.0,467,3,632.39,210.79666666666665,189,26,188,0.015873015873015872,63.0,2,0
13541.0,427,2,785.25,392.625,279,10,143,0.013888888888888888,139.5,2,0
13542.0,377,17,3959.4900000000002,232.91117647058826,804,98,352,0.04815864022662889,47.294117647058826,1,0
13543.0,634,2,1439.6100000000001,719.8050000000001,329,37,52,0.03773584905660377,164.5,2,0
13544.0,40,6,790.2,131.70000000000002,331,219,605,0.009900990099009901,55.166666666666664,0,0
13545.0,391,2,364.93,182.465,252,54,153,0.012987012987012988,126.0,2,1
13546.0,12,5,1086.24,217.248,587,95,411,0.012135922330097087,117.4,0,0
13547.0,408,1,167.08,167.08,79,44,0,1.0,79.0,2,1
13548.0,96,3,901.44,300.48,558,169,375,0.007978723404255319,186.0,0,0
13549.0,26,8,1005.8,125.725,554,44,361,0.022099447513812154,69.25,0,0
13550.0,383,1,342.55,342.55,430,40,0,1.0,430.0,2,1
13551.0,319,2,244.2,122.1,36,5,346,0.005763688760806916,18.0,2,1
13553.0,675,1,499.6,499.6,201,85,0,1.0,201.0,2,1
13554.0,380,7,1629.35,232.7642857142857,579,156,66,0.1044776119402985,82.71428571428571,2,0
13556.0,429,2,200.82,100.41,134,8,6,0.2857142857142857,67.0,2,1
13557.0,28,13,3032.26,233.25076923076924,2398,126,702,0.01849217638691323,184.46153846153845,1,0
13558.0,6,4,594.52,148.63,338,123,62,0.06349206349206349,84.5,0,0
13559.0,513,2,990.0,495.0,360,1,30,0.06451612903225806,180.0,2,0
13560.0,7,1,171.42000000000002,171.42000000000002,63,32,0,1.0,63.0,0,0
13561.0,216,11,1803.4,163.94545454545457,1125,131,433,0.02534562211981567,102.27272727272727,1,0
13562.0,82,8,4838.18,604.7725,1603,88,612,0.013050570962479609,200.375,1,0
13563.0,84,2,777.53,388.765,209,49,55,0.03571428571428571,104.5,0,0
13565.0,19,3,414.8,138.26666666666668,260,45,391,0.007653061224489796,86.66666666666667,0,0
13566.0,41,5,1688.6,337.71999999999997,1257,263,598,0.008347245409015025,251.4,0,0
13567.0,428,4,1079.29,269.8225,643,180,113,0.03508771929824561,160.75,2,0
13568.0,173,1,187.05,187.05,66,41,0,1.0,66.0,0,0
13569.0,17,4,726.54,181.635,345,140,411,0.009708737864077669,86.25,0,0
13570.0,243,1,239.49,239.49,161,27,0,1.0,161.0,0,1
13571.0,13,26,4537.26,174.51000000000002,3191,263,718,0.03616133518776078,122.73076923076923,1,0
13572.0,206,1,1384.25,1384.25,534,32,0,1.0,534.0,0,0
13573.0,50,6,904.52,150.75333333333333,647,73,586,0.010221465076660987,107.83333333333333,0,0
13574.0,411,1,404.45,404.45,304,84,0,1.0,304.0,2,1
13575.0,23,5,732.0699999999999,146.414,449,41,152,0.032679738562091505,89.8,0,0
13577.0,25,11,3489.28,317.20727272727277,1661,102,699,0.015714285714285715,151.0,1,0
13578.0,409,1,147.66,147.66,127,9,0,1.0,127.0,2,1
13579.0,15,5,1374.34,274.868,718,72,644,0.007751937984496124,143.6,0,0
13580.0,406,1,107.75,107.75,45,5,0,1.0,45.0,2,1
13581.0,309,2,280.53000000000003,140.26500000000001,119,32,104,0.01904761904761905,59.5,2,1
13582.0,390,2,241.68,120.84,106,10,227,0.008771929824561403,53.0,2,1
13583.0,156,2,1445.031,722.5155,1097,93,523,0.003816793893129771,548.5,0,0
13584.0,307,3,385.7,128.56666666666666,360,74,369,0.008108108108108109,120.0,2,0
13585.0,531,3,684.54,228.17999999999998,1386,29,207,0.014423076923076924,462.0,2,0
13586.0,541,1,127.28,127.28,38,20,0,1.0,38.0,2,1
13587.0,64,4,1673.5,418.375,664,27,599,0.006666666666666667,166.0,0,0
13588.0,16,9,2478.95,275.43888888888887,2606,131,239,0.0375,289.55555555555554,1,0
13589.0,15,6,1120.74,186.79,293,48,719,0.008333333333333333,48.833333333333336,0,0
13591.0,65,7,2093.94,299.13428571428574,850,89,660,0.01059001512859304,121.42857142857143,1,0
13592.0,36,4,247.95999999999998,61.989999999999995,84,15,228,0.017467248908296942,21.0,0,0
13594.0,53,2,533.32,266.66,396,31,432,0.004618937644341801,198.0,0,0
13595.0,517,3,784.48,261.49333333333334,341,114,129,0.023076923076923078,113.66666666666667,2,0
13596.0,6,2,664.11,332.055,384,133,7,0.25,192.0,0,0
13597.0,400,2,396.71,198.355,231,17,2,0.6666666666666666,115.5,2,1
13598.0,47,5,761.96,152.392,393,78,604,0.008264462809917356,78.6,0,0
13600.0,312,2,518.42,259.21,599,35,321,0.006211180124223602,299.5,2,0
13601.0,45,4,1159.99,289.9975,957,160,501,0.00796812749003984,239.25,0,0
13602.0,65,4,1025.17,256.2925,538,49,495,0.008064516129032258,134.5,0,0
13603.0,26,1,164.34,164.34,164,27,0,1.0,164.0,0,0
13604.0,659,1,717.62,717.62,242,21,0,1.0,242.0,2,0
13605.0,387,2,522.67,261.335,425,50,184,0.010810810810810811,212.5,2,0
13606.0,29,3,276.75,92.25,276,40,282,0.01060070671378092,92.0,0,0
13607.0,40,2,1075.81,537.905,466,110,362,0.005509641873278237,233.0,0,0
13608.0,541,1,232.05,232.05,110,31,0,1.0,110.0,2,1
13609.0,593,1,167.35,167.35,19,7,0,1.0,19.0,2,1
13610.0,12,14,2103.71,150.26500000000001,869,309,691,0.02023121387283237,62.07142857142857,1,0
13611.0,89,10,3297.9300000000003,329.793,1988,170,647,0.015432098765432098,198.8,1,0
13612.0,633,1,818.29,818.29,444,50,0,1.0,444.0,2,0
13613.0,453,5,1039.8500000000001,207.97000000000003,445,50,207,0.02403846153846154,89.0,2,0
13614.0,24,6,2332.74,388.78999999999996,821,227,527,0.011363636363636364,136.83333333333334,1,0
13616.0,568,2,283.85,141.925,172,31,122,0.016260162601626018,86.0,2,1
13617.0,40,8,1278.75,159.84375,593,48,454,0.017582417582417582,74.125,0,0
13618.0,174,1,177.34,177.34,246,13,0,1.0,246.0,0,0
13619.0,545,2,224.94,112.47,79,39,129,0.015384615384615385,39.5,2,1
13620.0,528,1,112.34,112.34,74,5,0,1.0,74.0,2,1
13621.0,117,1,213.85,213.85,343,19,0,1.0,343.0,0,0
13622.0,696,1,658.95,658.95,379,32,0,1.0,379.0,2,0
13623.0,31,10,2533.06,253.30599999999998,1010,211,706,0.014144271570014143,101.0,1,0
13624.0,388,1,462.08,462.08,820,22,0,1.0,820.0,2,1
13625.0,597,1,301.26,301.26,144,21,0,1.0,144.0,2,1
13626.0,253,2,707.04,353.52,398,44,126,0.015748031496062992,199.0,0,0
